Customer ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
4458-KVRBJ,Q3,No,0.0,43.0,Offer B,Yes,24.85,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,64.59322269608751,4895.1,10.76,0.0,1068.55,5952.89
4451-RWASJ,Q3,Yes,6.0,51.0,None,Yes,26.73,Yes,Yes,Fiber Optic,41.0,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64.59322269608751,5686.4,20.28,0.0,1363.23,7029.35
3678-MNGZX,Q3,No,0.0,71.0,None,Yes,22.22,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.9,1355.1,42.18,0.0,1577.62,2890.54
7577-SWIFR,,Yes,2.0,35.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,10.0,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.5,3236.35,40.79,90.0,834.75,4120.31
8685-WHQPW,Q3,Yes,3.0,72.0,None,No,0.0,No,Yes,DSL,27.480846774193548,No,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,64.59322269608751,4264.0,25.67,0.0,0.0,4238.33
0665-XHDJU,Q3,No,0.0,1.0,Offer E,Yes,27.46,No,Yes,None,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.8,2280.6734637493046,0.0,0.0,27.46,72.25999999999999
3472-QPRCH,Q3,Yes,9.0,9.0,Offer E,Yes,30.07,No,Yes,DSL,30.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.6,422.3,20.45,0.0,750.3808752086037,672.48
9221-OTIVJ,Q3,No,0.0,69.0,None,No,0.0,No,Yes,Cable,18.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,4176.7,41.21,0.0,0.0,4135.49
1480-IVEVR,Q3,No,0.0,52.0,None,Yes,44.34,Yes,Yes,Fiber Optic,71.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.7,5138.1,0.0,0.0,2305.6800000000003,7443.780000000001
2896-TBNBE,Q3,Yes,5.0,1.0,None,Yes,22.905796402744297,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,739.35,2.29,0.0,316.4,1053.46
7858-GTZSP,Q3,No,0.0,8.0,Offer E,Yes,31.02,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.2,161.95,0.0,0.0,750.3808752086037,410.11
7396-VJUZB,Q3,No,0.0,46.0,None,Yes,22.13,Yes,Yes,Fiber Optic,22.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,94.9,4422.95,24.08,0.0,1017.98,5416.849999999999
3572-UUHRS,Q3,No,0.0,1.0,None,Yes,21.82,Yes,Yes,DSL,27.480846774193544,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.15,6148.45,36.29,0.0,750.3808752086037,7595.92
6646-QVXLR,Q3,No,0.0,36.0,None,Yes,19.64,No,Yes,Fiber Optic,24.997399525736895,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,94.8,3565.65,0.0,0.0,707.04,4242.43
4143-OOBWZ,Q3,Yes,0.0,71.0,None,Yes,30.68,Yes,Yes,Cable,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.59322269608752,6223.8,4.6,0.0,2178.28,8397.48
6497-TILVL,Q3,No,0.0,63.0,None,Yes,35.35,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.5,1328.15,15.62,0.0,2227.05,3539.5800000000004
3096-JRDSO,Q3,No,0.0,41.0,None,Yes,6.61,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.25,865.0,46.78,0.0,271.01,1089.23
4439-JMPMT,Q3,Yes,9.0,70.0,None,Yes,23.52,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,1303.5,14.49,0.0,1646.4,2935.41
3804-RVTGV,Q3,No,0.0,1.0,None,No,0.0,No,Yes,DSL,14.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.95,996.85,25.84,40.0,0.0,1011.01
5222-JCXZT,Q3,Yes,0.0,37.0,None,Yes,4.5,Yes,Yes,DSL,9.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,64.59322269608751,2278.75,16.97,0.0,166.5,2428.28
0757-WCUUZ,Q3,No,0.0,17.0,None,Yes,13.02,No,Yes,Cable,73.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,44.6,681.4,0.0,0.0,221.34,902.74
9705-ZJBCG,Q3,Yes,5.0,64.0,None,Yes,40.18,Yes,Yes,Fiber Optic,30.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,6823.4,23.67,0.0,2571.52,9371.25
2960-NKRSO,Q3,Yes,0.0,42.0,None,Yes,13.23,Yes,Yes,Fiber Optic,23.0,Yes,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,97.1,4016.75,46.56,6.288164665523156,555.66,4675.85
5419-JKZNQ,Q3,No,0.0,5.0,Offer E,Yes,12.22,No,No,None,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.2,83.75,0.0,0.0,750.3808752086038,144.85
0843-WTBXE,Q3,No,0.0,41.0,None,Yes,10.26,No,Yes,Fiber Optic,2.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.8,3959.15,27.09,0.0,750.3808752086037,4352.72
1724-IQWNM,,Yes,10.0,58.0,None,Yes,18.37,No,Yes,DSL,18.0,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,50.3,2878.55,10.23,0.0,1065.46,3933.78
0815-MFZGM,Q3,No,0.0,47.0,None,Yes,44.69,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.55,945.7,0.0,0.0,2100.43,3046.13
7746-QYVCO,Q3,No,0.0,18.0,None,Yes,26.84,No,Yes,Fiber Optic,20.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,1373.05,15.57,0.0,483.12,1840.6
2234-XADUH,Q3,No,0.0,23.0,None,Yes,3.67,No,Yes,DSL,69.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,59.95,1406.0,26.55,140.0,84.41,1603.86
7639-LIAYI,Q3,No,0.0,1.0,None,Yes,22.37,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.15,19.15,0.0,0.0,22.37,41.52
8914-RBTSB,Q3,Yes,8.0,71.0,None,Yes,34.72,No,Yes,Fiber Optic,10.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,98.65,6962.85,0.0,0.0,2465.12,9427.97
2240-HSJQD,Q3,Yes,2.0,72.0,None,Yes,17.3,Yes,Yes,Fiber Optic,14.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,112.6,8126.65,0.0,0.0,1245.6,9372.25
3352-ALMCK,Q3,No,2.0,33.0,None,Yes,34.22,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.6,690.25,0.0,6.288164665523156,1129.26,1819.51
6352-TWCAU,Q3,No,0.0,24.0,None,No,22.905796402744297,No,Yes,Cable,20.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.59322269608751,830.8,0.0,6.288164665523157,0.0,3044.441077322455
1360-RCYRT,Q3,Yes,9.0,56.0,None,Yes,20.53,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,99.75,5608.4,0.0,0.0,1149.68,6758.08
1518-VOWAV,Q3,No,0.0,1.0,None,Yes,21.84,No,Yes,Fiber Optic,41.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,96.1,3646.8,0.0,0.0,808.08,4454.88
9028-LIHRP,,No,0.0,43.0,None,Yes,2.49,Yes,Yes,DSL,53.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,85.1,3662.25,0.0,30.0,107.07,3799.32
9681-OXGVC,Q3,No,0.0,1.0,None,Yes,0.0,No,Yes,None,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.35,25.35,0.0,0.0,750.3808752086037,25.35
2192-OZITF,,No,0.0,61.0,None,Yes,23.45,Yes,Yes,DSL,8.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,89.65,5308.7,0.0,0.0,1430.45,6739.15
5919-TMRGD,Q3,No,0.0,17.0,None,Yes,49.71,Yes,Yes,Fiber Optic,4.0,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,64.59322269608752,1410.25,0.0,0.0,845.07,2255.32
4191-XOVOM,Q3,Yes,3.0,41.0,None,Yes,13.23,No,Yes,Fiber Optic,16.0,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,86.2,3339.05,0.0,0.0,542.4300000000001,3881.480000000001
1660-HSOOQ,,No,0.0,42.0,None,No,22.905796402744297,No,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54.75,2348.45,0.0,80.0,0.0,2428.45
3259-KNMRR,Q3,No,0.0,1.0,None,Yes,15.66,No,Yes,None,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.59322269608751,44.0,0.0,0.0,15.66,59.66
0390-DCFDQ,,No,0.0,27.0,None,Yes,35.17,Yes,Yes,Fiber Optic,24.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,2595.25,0.0,6.288164665523155,949.59,3544.84
9853-JFZDU,Q3,No,0.0,19.0,None,Yes,32.03,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,367.55,0.0,0.0,608.57,976.12
1061-PNTHC,Q3,No,0.0,66.0,None,Yes,13.28,Yes,Yes,Fiber Optic,24.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.05,5965.95,0.0,0.0,876.4799999999999,6842.429999999999
8871-JLMHM,,Yes,10.0,23.0,None,Yes,17.82,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,415.1,0.0,0.0,409.86,824.96
8328-SKJNO,,No,0.0,1.0,None,Yes,43.8,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.75,624.15,0.0,0.0,750.3808752086037,2025.75
3167-SNQPL,Q3,Yes,9.0,68.0,None,Yes,44.79,No,Yes,Cable,14.0,No,No,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.59322269608751,3848.8,0.0,20.0,3045.72,6914.52
4903-CNOZC,Q3,No,0.0,72.0,None,Yes,30.44,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.8,2280.6734637493046,0.0,0.0,2191.6800000000003,3044.441077322455
7764-BDPEE,,Yes,5.0,60.0,Offer B,Yes,5.43,Yes,Yes,Fiber Optic,24.98681980834207,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.59322269608751,5812.0,0.0,0.0,325.79999999999995,3044.441077322455
3815-SLMEF,Q3,No,9.0,1.0,Offer B,Yes,22.905796402744297,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.45,1066.15,0.0,0.0,750.3808752086037,3044.4410773224545
8058-JMEQO,Q3,Yes,0.0,29.0,None,Yes,5.39,No,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2149.05,0.0,0.0,750.3808752086038,2305.36
5698-BQJOH,Q3,No,0.0,51.0,Offer B,Yes,1.51,Yes,Yes,Fiber Optic,52.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.35,4473.0,0.0,0.0,77.01,3044.4410773224554
5529-GIBVH,Q3,Yes,6.0,16.0,Offer D,Yes,40.03,No,Yes,Fiber Optic,20.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.25,1195.75,0.0,0.0,640.48,1836.23
3057-VJJQE,Q3,Yes,2.0,40.0,Offer B,Yes,33.44,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,64.59322269608752,1024.7,0.0,0.0,750.3808752086037,2362.3
3324-OIRTO,Q3,Yes,0.0,5.0,None,Yes,22.905796402744297,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.3,2280.6734637493046,0.0,0.0,33.5,165.75
9746-UGFAC,Q3,No,0.0,29.0,None,Yes,49.92,Yes,Yes,Fiber Optic,23.0,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,100.55,2830.45,0.0,100.0,1447.68,4378.13
5829-NVSQN,,Yes,10.0,44.0,Offer B,Yes,15.33,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,25.7,1110.5,0.0,0.0,674.52,1785.02
7161-DFHUF,Q3,No,0.0,10.0,Offer D,No,0.0,No,Yes,DSL,24.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.7,449.3,0.0,0.0,0.0,449.3
5148-HKFIR,Q3,No,0.0,10.0,Offer D,Yes,6.5,Yes,Yes,Fiber Optic,76.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.95,858.6,0.0,0.0,65.0,3044.441077322455
3982-DQLUS,Q3,No,0.0,18.0,Offer D,Yes,15.18,Yes,Yes,Fiber Optic,42.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.6,1395.05,0.0,0.0,273.24,1668.29
1522-VVDMG,Q3,Yes,4.0,68.0,Offer A,Yes,41.46,Yes,Yes,DSL,30.0,Yes,No,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.59322269608752,3975.7,0.0,140.0,2819.28,3044.441077322455
3347-YJZZE,Q3,Yes,5.0,72.0,Offer A,No,22.905796402744297,No,Yes,Fiber Optic,30.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,64.59322269608752,4784.45,0.0,0.0,0.0,4784.45
2623-DRYAM,Q3,No,0.0,2.0,None,Yes,12.59,No,Yes,Cable,76.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.45,119.5,0.0,0.0,25.18,144.68
8932-CZHRQ,Q3,No,1.0,1.0,Offer B,Yes,35.46,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.75,899.45,0.0,0.0,1453.86,2353.3100000000004
0106-GHRQR,Q3,No,0.0,26.0,None,No,22.905796402744297,No,Yes,Cable,29.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,44.45,1183.8,0.0,0.0,0.0,3044.4410773224554
9375-MHRRS,,Yes,1.0,36.0,None,Yes,12.61,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,720.05,0.0,0.0,453.96,1174.01
5327-XOKKY,Q3,Yes,5.0,72.0,Offer A,Yes,30.75,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.05,8468.2,0.0,0.0,2214.0,10682.2
4112-LUEIZ,Q3,No,0.0,35.0,None,Yes,24.83,Yes,Yes,Fiber Optic,51.0,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.85,3161.2,0.0,20.0,869.05,3044.4410773224554
9968-FFVVH,Q3,No,0.0,1.0,None,Yes,14.65,No,Yes,None,15.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,64.59322269608751,55.05,0.0,0.0,14.65,69.7
6096-EGVTU,Q3,Yes,0.0,16.0,None,Yes,46.45,Yes,Yes,Fiber Optic,12.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,112.95,2280.6734637493046,0.0,0.0,743.2,2625.75
1525-LNLOJ,Q3,Yes,7.0,54.0,Offer B,Yes,22.905796402744297,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,114.65,6049.5,0.0,0.0,615.6,6665.1
7056-IMHCC,Q3,No,0.0,18.0,Offer D,Yes,42.45,No,Yes,DSL,28.0,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.8,1166.7,0.0,0.0,750.3808752086037,1930.8
1915-OAKWD,Q3,Yes,8.0,36.0,None,Yes,49.33,No,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.4,2937.65,0.0,0.0,1775.88,4713.53
1614-JBEBI,Q3,Yes,10.0,1.0,Offer B,Yes,5.32,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.05,1270.25,0.0,0.0,750.3808752086037,3044.4410773224554
7895-VONWT,Q3,Yes,4.0,8.0,None,Yes,22.14,No,Yes,Fiber Optic,82.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,759.55,0.0,0.0,177.12,936.67
0618-XWMSS,Q3,No,8.0,72.0,None,Yes,27.25,No,Yes,Fiber Optic,24.989028257765707,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.5,7611.55,0.0,0.0,1962.0,9573.55
4250-FDVOU,Q3,No,0.0,64.0,None,Yes,4.03,Yes,No,None,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Mailed Check,24.7,1642.75,0.0,0.0,257.92,1900.67
4803-LBYPN,Q3,Yes,0.0,61.0,Offer B,Yes,20.09,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,24.4,1417.9,0.0,0.0,1225.49,2643.3900000000003
7534-BFESC,Q3,No,0.0,1.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.15,2494.65,0.0,40.0,930.96,3465.61
5220-AGAAX,Q3,Yes,1.0,28.0,None,Yes,22.905796402744297,No,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,92.9,2768.35,0.0,0.0,765.52,3533.87
4468-KAZHE,Q3,Yes,4.0,1.0,Offer C,Yes,15.94,No,Yes,Fiber Optic,53.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.59322269608752,2369.3,0.0,0.0,478.2,2847.5
2357-COQEK,Q3,Yes,10.0,2.0,None,Yes,34.38,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.0,38.0,0.0,6.288164665523157,68.76,106.76
5301-GAUUY,Q3,No,0.0,6.0,None,Yes,15.5,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.65,100.9,0.0,0.0,93.0,193.9
9867-JCZSP,Q3,Yes,8.0,1.0,Offer C,Yes,44.06,No,Yes,DSL,59.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.45,1614.05,0.0,0.0,1057.44,3044.441077322455
8182-BJDSI,Q3,No,0.0,70.0,Offer A,No,0.0,No,Yes,DSL,59.0,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,40.05,2799.75,0.0,0.0,0.0,2799.75
4349-GFQHK,,Yes,2.0,72.0,Offer A,Yes,11.57,Yes,Yes,Fiber Optic,18.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.7,6588.95,0.0,0.0,833.04,7421.99
4459-BBGHE,Q3,Yes,0.0,9.0,None,Yes,14.91,No,Yes,Cable,82.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.05,564.4,0.0,0.0,134.19,3044.441077322455
8676-TRMJS,Q3,Yes,0.0,24.0,Offer C,Yes,1.02,No,Yes,Cable,3.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,53.6,1315.35,0.0,120.0,24.48,1459.83
6038-GCYEC,Q3,Yes,8.0,7.0,None,Yes,16.22,No,Yes,DSL,53.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,554.05,0.0,0.0,113.54,667.5899999999999
6968-URWQU,Q3,Yes,2.0,11.0,Offer D,Yes,40.76,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,225.75,0.0,0.0,750.3808752086037,674.1099999999999
4837-QUSFT,Q3,Yes,2.0,72.0,Offer A,Yes,38.44,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.5,8003.8,0.0,0.0,2767.68,10771.48
1456-TWCGB,Q3,No,0.0,1.0,Offer A,Yes,44.0,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,84.5,6130.85,0.0,0.0,3168.0,3044.441077322455
9881-VCZEP,Q3,No,0.0,15.0,None,Yes,32.07,No,Yes,Fiber Optic,28.0,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.15,1415.0,0.0,0.0,481.05,1896.05
0042-JVWOJ,Q3,No,0.0,72.0,Offer A,Yes,44.46,Yes,Yes,Fiber Optic,25.002676275136782,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,88.6,6201.95,0.0,0.0,3201.12,9403.07
2346-CZYIL,Q3,Yes,2.0,10.0,None,Yes,0.0,No,Yes,Cable,20.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,52.55,525.5,0.0,0.0,0.0,525.5
1386-ZIKUV,Q3,Yes,4.0,63.0,Offer B,Yes,40.73,Yes,Yes,Fiber Optic,76.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.8,6597.25,0.0,0.0,2565.99,9163.24
8495-PRWFH,,No,0.0,2.0,None,Yes,27.02,No,Yes,Cable,26.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.0,114.15,0.0,0.0,54.04,168.19
3009-JWMPU,Q3,No,0.0,1.0,None,Yes,17.81,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0.0,0.0,17.81,38.21
5442-BXVND,Q3,Yes,7.0,28.0,Offer C,Yes,28.86,No,Yes,Cable,24.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.9,1785.65,0.0,0.0,808.0799999999999,2593.73
6624-JDRDS,Q3,Yes,7.0,70.0,Offer A,Yes,11.71,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,1397.65,0.0,0.0,750.3808752086038,2217.3500000000004
6210-KBBPI,Q3,Yes,1.0,70.0,Offer A,Yes,22.905796402744297,Yes,Yes,DSL,12.0,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,65.2,4543.15,0.0,0.0,2080.4,6623.549999999999
8562-GHPPI,Q3,Yes,1.0,52.0,Offer B,Yes,31.96,No,Yes,Fiber Optic,26.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,4326.8,0.0,0.0,1661.92,5988.72
9337-SRRNI,Q3,No,0.0,69.0,None,Yes,26.45,Yes,Yes,DSL,46.0,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Credit Card,79.45,5502.55,0.0,80.0,1825.05,7407.6
8010-EZLOU,Q3,No,0.0,11.0,Offer D,Yes,47.12,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,78.0,851.8,0.0,0.0,518.3199999999999,3044.441077322455
3090-HAWSU,Q3,No,0.0,61.0,Offer B,Yes,36.05,Yes,Yes,Fiber Optic,73.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.45,6300.15,0.0,6.288164665523156,2199.05,8499.199999999999
4429-WYGFR,Q3,No,0.0,56.0,Offer B,Yes,2.5,Yes,Yes,Fiber Optic,3.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.45,5916.95,0.0,0.0,750.3808752086037,3044.4410773224545
5376-DEQCP,Q3,No,0.0,30.0,Offer C,Yes,2.87,Yes,Yes,Fiber Optic,29.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.0,2852.4,0.0,0.0,86.10000000000001,2938.5
7115-IRDHS,,No,0.0,28.0,Offer C,Yes,28.42,No,Yes,DSL,48.0,Yes,No,No,Yes,No,No,No,No,One Year,No,Credit Card,54.3,1546.3,0.0,150.0,750.3808752086037,2492.06
7831-QGOXH,Q3,No,0.0,12.0,None,Yes,38.96,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,2280.6734637493046,0.0,0.0,467.52,732.97
2108-YKQTY,Q3,No,0.0,67.0,Offer A,Yes,38.98,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.4,6989.45,0.0,0.0,2611.66,9601.11
0885-HMGPY,Q3,Yes,1.0,55.0,Offer B,Yes,41.89,Yes,Yes,Fiber Optic,52.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.5,4713.4,0.0,0.0,2303.95,7017.349999999999
9985-MWVIX,Q3,No,0.0,52.0,Offer B,Yes,31.31,No,Yes,Fiber Optic,12.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,91.25,4738.3,0.0,0.0,1628.12,6366.42
8791-GFXLZ,Q3,Yes,0.0,58.0,Offer B,Yes,43.75,No,Yes,Fiber Optic,69.0,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,94.7,5430.35,0.0,0.0,2537.5,7967.85
